result;energy_by_token;index;is_timeout;file_id;speaker_name;speaker_party;speech_text;jaar;date;kamer;category;title;url;meta_url;vergadernummer;standardized_name;speech_text_en;final_label;found_fallacy;count;average_confidence;highest_confidence;lowest_confidence;mention_names;mention_types;mention_quotes;mention_categories;fallacy_quote;fallacy_explanation;fallacy_local_topic;fallacy_target;fallacy_explicitness;fallacy_confidence;speech_relation_type;speech_relation_justification;speech_relation_confidence;partial_output
{'status': 'error', 'raw_result': {'parsing_error': 'Unable to parse JSON from text.', 'is_error': True}};0;10;0;h-tk-20142015-20-9;Minister Bussemaker;PvdA;"Dat ben ik toch niet met de heer Rog eens. Zijn conclusie deel ik niet. Ik denk dat er een heel heldere prikkel in het systeem zit, namelijk dat je weet dat je moet terugbetalen. Ook dat weten wij uit het onderzoek, met alle beperkingen van de gebruikte methodes. Daar staat in dat een hogere schuld juist leidt tot een bewustere studiekeuze en dus misschien ook juist tot sneller studeren. In plaats van te spreken van een langstudeerbonus zou ik zeggen dat het een prikkel is om tot een goede keuze te komen. Daaraan kan ook de consequentie vastzitten dat men de studie in tempo doorloopt.
Als een student tijdens zijn studie maximaal leent, weet hij dat hij die schuld moet terugbetalen. Dat is de prikkel. Bij de voorlichting zullen wij er alles aan doen om dat financiële bewustzijn goed tussen de oren te krijgen, om het maar zo te zeggen. De kosten worden voor studenten ook inzichtelijk gemaakt. Zij kunnen de kosten vanaf het voorjaar berekenen op de site van DUO. Dat is voor mij een belangrijk onderdeel; ik kom er later op terug. Ik heb ook eerder al maatregelen in die zin genomen. Vroeger kregen mensen bij DUO het maximale bedrag dat zij konden lenen. Dat hebben wij op nul gezet, zodat zij zelf moeten nadenken over wat zij willen lenen. Het is wel zo dat studenten bij financiële tegenslag in de toekomst gebruik kunnen maken van de draagkrachtregeling. Ik kan me eerlijk gezegd geen student voorstellen die aan een studie begint en dan denkt: ik ga proberen maximaal te lenen, om daarna in de rest van mijn leven zo min mogelijk te gaan verdienen. Dat vind ik echt een heel rare veronderstelling. Die is niet op logische feiten gebaseerd, denk ik, maar de prikkel dat je je studie moet terugbetalen juist wel.";2014-2015;5-11-2014;tk;handelingen;9 Wet studievoorschot hoger onderwijs;https://zoek.officielebekendmakingen.nl/h-tk-20142015-20-9.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-20-9.xml;nr. 20, item 9;bussemaker;"I do not agree with Mr Rog on that. I do not share his conclusion. I think there is a very clear incentive in the system, namely that you know you have to pay back. We also know this from the research, with all the limitations of the methods used. It states that a higher debt actually leads to a more conscious study choice and therefore perhaps also to studying faster. Instead of talking about a long-study bonus, I would say that it is an incentive to make a good choice. This may also have the consequence that one completes the study at a fast pace.
If a student borrows the maximum amount during his studies, he knows that he has to repay that debt. That's the incentive. When providing information, we will do everything we can to raise financial awareness, so to speak. The costs are also made clear to students. They can calculate the costs from the spring on the DUO site. That is an important part for me; I'll come back to it later. I have also taken measures in this regard before. In the past, people received the maximum amount they could borrow from DUO. We have set this to zero, so that they have to think for themselves about what they want to borrow. It is true that students can make use of the financial resources scheme in the event of financial setbacks in the future. To be honest, I can't imagine a student who starts a study and then thinks: I'm going to try to borrow as much as possible, and then earn as little as possible for the rest of my life. I think that is a really strange assumption. It is not based on logical facts, I think, but the incentive that you have to pay back your studies is.";0;0;0;0.0;0.0;0.0;;;;;;;;;;;;;0.0;
{'status': 'error', 'raw_result': {'parsing_error': 'Unable to parse JSON from text.', 'is_error': True}};0;11;0;h-tk-20142015-104-11;De heer Anne Mulder;VVD;Het antwoord op de vraag is: nee. Ik doe het ook met een zekere terughoudendheid. Ik houd me in, maar het maakt mij ... Volgens mij wil de heer Heerma eerst een ander punt maken voordat ik op de inhoud terugkom. Dat lijkt me beter.;2014-2015;2-7-2015;tk;handelingen;11 Ontslaan flexkrachten als gevolg van Wwz;https://zoek.officielebekendmakingen.nl/h-tk-20142015-104-11.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-104-11.xml;nr. 104, item 11;anne mulder;The answer to the question is: no. I also do it with a certain reluctance. I hold back, but it makes me ... I think Mr Heerma wants to make another point before I return to the content. That seems better to me.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;;;0.0;
{'status': 'error', 'raw_result': {'parsing_error': 'Unable to parse JSON from text.', 'is_error': True}};0;12;0;h-tk-20142015-38-12;Mevrouw Agema;PVV;Voorzitter. Gaarne een hoofdelijke stemming over het volgende punt.;2014-2015;17-12-2014;tk;handelingen;12 Stemmingen moties Europese top;https://zoek.officielebekendmakingen.nl/h-tk-20142015-38-12.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-38-12.xml;nr. 38, item 12;agema;Chair. We would like a roll-call vote on the next point.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;;;0.0;
{'status': 'error', 'raw_result': {'parsing_error': 'Unable to parse JSON from text.', 'is_error': True}};0;13;0;h-tk-20142015-3-6;De heer Van Ojik;GroenLinks;Ik moet voorzichtig zijn, want ik moet nu mede namens de constructieve vijf spreken. Voor ik het weet, zeg ik iets verkeerds. Stel dat ik de motie niet aanhoud en dat deze in stemming wordt gebracht en wordt aangenomen. Voor de begrotingsbehandeling ontvangen wij dan een brief van de verantwoordelijke bewindslieden, waarin zij aangeven hoe zij deze motie denken uit te voeren. Zou dat niet een goede manier zijn om dit op te lossen?;2014-2015;18-9-2014;tk;handelingen;6 Algemene politieke beschouwingen;https://zoek.officielebekendmakingen.nl/h-tk-20142015-3-6.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-3-6.xml;nr. 3, item 6;van van ojik;I must be careful, because I must now also speak on behalf of the constructive five. Before I know it, I say something wrong. Suppose I do not support the motion and it is put to the vote and passed. Before the budget discussion, we will receive a letter from the responsible ministers, in which they indicate how they intend to implement this motion. Wouldn't that be a good way to solve this?;0;0;0;0.0;0.0;0.0;;;;;;;;;;;;;0.0;
{'status': 'error', 'raw_result': {'parsing_error': 'Unable to parse JSON from text.', 'is_error': True}};0;14;0;h-tk-20142015-75-31;De heer Van Nispen;SP;Zo makkelijk werkt het natuurlijk niet. Wij staan er hier al de hele avond over te praten dat als er ergens geld moet worden gevonden — dat heeft collega Schouw nota bene ook herhaaldelijk aangeboden — we dat gaan zoeken in de plooien van het ministerie. Ik ben daar ook toe bereid, als de heer Van Oosten mij dat vraagt. Natuurlijk willen wij daarnaar kijken. Het gaat er hier om hoe wij de laagdrempelige voorziening die nu op het spel staat, overeind houden. Waar iedereen in deze Kamer, behalve de heer Van Oosten, zich toch wel grote zorgen maakt over wat er op dit moment staat te gebeuren, zegt de heer Van Oosten: ik vind dat wij er niet over gaan. De indieners van de motie denken daar duidelijk anders over, gelet op het dictum en het verzoek aan de regering om de laagdrempelige voorziening wel degelijk open te houden.;2014-2015;14-4-2015;tk;handelingen;31 Juridisch Loket;https://zoek.officielebekendmakingen.nl/h-tk-20142015-75-31.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-75-31.xml;nr. 75, item 31;van van nispen;Of course, it doesn't work that easily. We have been standing here all evening talking about the fact that if money has to be found somewhere - that is what colleague Schouw has repeatedly offered - we will look for it within the folds of the ministry. I am also prepared to do so if Mr Van Oosten asks me to. Of course we want to look into that. What matters here is how we maintain the accessible facility that is now at stake. While everyone in this Chamber, except Mr Van Oosten, is very concerned about what is currently happening, Mr Van Oosten says: I don't think we should discuss it. The authors of the motion clearly think differently about this, given the dictum and the request to the government to keep the accessible facility open.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;;;0.0;
{'status': 'error', 'raw_result': {'parsing_error': 'Unable to parse JSON from text.', 'is_error': True}};0;15;0;h-tk-20142015-80-6;Mevrouw Gesthuizen;SP;Dank u wel.;2014-2015;23-4-2015;tk;handelingen;6 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20142015-80-6.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-80-6.xml;nr. 80, item 6;gesthuizen;Thank you.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;;;0.0;
{'status': 'error', 'raw_result': {'parsing_error': 'Unable to parse JSON from text.', 'is_error': True}};0;16;0;h-tk-20142015-8-3;De heer Van Raak;SP;Heel concreet. De rechter op Sint-Maarten heeft in het kader van een onderzoek naar het kopen van stemmen gezegd dat dit niet ontvankelijk kan worden verklaard omdat alleen de kleine visjes worden gepakt, terwijl de grote buiten schot blijven. De rechter wees op de UP en de leider Theo Heyliger. Daarvoor ligt volgens mij een onderzoek klaar. Is de heer Oskam het met mij eens dat Nederland en de minister in Koninkrijksverband ervoor moeten zorgen dat dit onderzoek zo snel mogelijk wordt opgepakt en dat Nederland moet zorgen voor voldoende mensen en middelen om dat onderzoek samen met het OM in Sint-Maarten te doen?;2014-2015;1-10-2014;tk;handelingen;3 Begroting Koninkrijksrelaties;https://zoek.officielebekendmakingen.nl/h-tk-20142015-8-3.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-8-3.xml;nr. 8, item 3;van van raak;Very specific. In the context of an investigation into vote buying, the judge on Sint Maarten has said that this cannot be declared admissible because only the small fish are caught, while the large ones remain out of harm's way. The judge pointed to the UP and its leader Theo Heyliger. I think there is a study ready for that. Does Mr Oskam agree with me that the Netherlands and the minister in the Kingdom must ensure that this investigation is initiated as quickly as possible and that the Netherlands must ensure sufficient people and resources to conduct that investigation together with the Public Prosecution Service in Sint Maarten?;0;0;0;0.0;0.0;0.0;;;;;;;;;;;;;0.0;
"{'mentions': [{'name': 'Van Gijzel', 'type': 'person', 'quote': 'de regiegroep onder leiding van de heer Van Gijzel', 'mention_category': 'neutral'}, {'name': 'Dijkhoff', 'type': 'person', 'quote': 'de heren Dijkhoff en Van Nispen vroegen daarover nog hoe het nu functioneert', 'mention_category': 'neutral'}, {'name': 'Van Nispen', 'type': 'person', 'quote': 'de heren Dijkhoff en Van Nispen vroegen daarover nog hoe het nu functioneert', 'mention_category': 'neutral'}], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'response', 'justification': ""The speaker explicitly states 'Ik heb daar uitvoerig op geantwoord' (I have answered that extensively), indicating a direct response to prior statements."", 'confidence': 0.9}}";0;17;0;h-tk-20142015-46-26;Minister Opstelten;VVD;"Ik heb daar uitvoerig op geantwoord, maar ik vind het zo belangrijk dat ik het wel drie of vier keer wil zeggen. Ik sta er positief tegenover. We hebben in maart een vergadering van de regiegroep onder leiding van de heer Van Gijzel. Wij zitten daarbij. Daar komt alles aan de orde en daar zullen we nadere afspraken maken. Ik zal de Kamer erover informeren wie wat doet, wat we doen, hoe we het doen en wanneer we het doen. Wat mij betreft, proberen we dit nu echt door te zetten. Ik wil erop wijzen dat we nu voor twee meldplichten gaan: de fysieke en de elektronische, oftewel de digitale. Laten we er nu met zijn allen iets van gaan maken. Ik vind het heerlijk om dit voortdurend te kunnen en mogen zeggen, want ik ben er wildenthousiast over. Dat ziet u.
Ik kom bij het uitreisverbod, internationaal en nationaal. Burgemeesters zijn verantwoordelijk voor en gaan alleen over de openbare orde in hun gemeente. Voor sommige burgemeesters is dat heel lastig. We hebben in de wet de mogelijkheid geboden om daaraan iets te doen. Een burgemeester kan in een andere gemeente de openbare orde niet handhaven. Voor uitwedstrijden binnen Nederland maakt het wetsvoorstel het daarom mogelijk dat een burgemeester tevens namens een andere burgemeester een maatregel oplegt. Dat is een heel bijzondere mogelijkheid, maar effectief. Voor de betrokkenen geldt de maatregel dan in beide gemeenten.
Voor uitwedstrijden buiten Nederland kan de KNVB landelijke stadionverboden opleggen die gelden voor alle voetbalwedstrijden in binnen- en buitenland waaraan een Nederlandse betaaldvoetbalorganisatie deelneemt. De ordeverstoorder mag bij een buitenlandse wedstrijd dus niet het stadion in. De strafrechter kan personen een meldplicht en een locatiegebod opleggen voor alle wedstrijden van een betaaldvoetbalclub in binnen- en buitenland. Daardoor wordt het voor deze personen feitelijk onmogelijk om uit te reizen.
Tot slot vindt er in internationaal verband informatie-uitwisseling over supporters die meereizen naar uitwedstrijden plaats tussen de National Football Information Points. Eventueel meegereisde hooligans kunnen tijdig worden gesignaleerd, zodat hun de toegang tot het stadion wordt ontzegd.
De heren Dijkhoff en Van Nispen vroegen daarover nog hoe het nu functioneert en hoe de samenwerking verloopt. Een burgemeester kan aan iedereen die in zijn gemeente de openbare orde verstoort een gebiedsverbod opleggen, ook aan een niet-ingezetene van Nederland. Tussen de verschillende National Football Information Points vindt informatie-uitwisseling plaats over supporters die meereizen naar uitwedstrijden. Eventueel meegereisde hooligans die het stadion niet in mogen en die de burgemeester niet op bepaalde plaatsen in de gemeente wenst te hebben, kunnen op basis van deze informatie tijdig worden gesignaleerd en worden tegengehouden zodra ze de gemeente binnen komen. Deze informatie-uitwisseling tussen de verschillende politieorganisaties van de Europese landen verloopt op zichzelf goed. Ik weet echter uit ervaring dat je dit niet moet onderschatten en dat je erbovenop moet blijven zitten. Vandaar dat ik dat ook zeg.
Dan is er nog een aantal overige vragen. Ik begin met de vragen van mevrouw Helder over handhaving van de stadionverboden.";2014-2015;27-1-2015;tk;handelingen;26 Bestrijding van voetbalvandalisme en ernstige overlast;https://zoek.officielebekendmakingen.nl/h-tk-20142015-46-26.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-46-26.xml;nr. 46, item 26;opstelten;"I have answered that in detail, but I think it is so important that I want to say it three or four times. I am positive about it. We will have a meeting of the steering group led by Mr Van Gijzel in March. We are there. Everything will be discussed there and we will make further agreements there. I will inform the House who does what, what we do, how we do it and when we do it. As far as I'm concerned, we're really trying to continue this now. I would like to point out that we now have two reporting obligations: the physical and the electronic, or digital. Now let's all make something of it. I love being able to say this all the time, because I am wildly enthusiastic about it. You see that.
I come to the travel ban, internationally and nationally. Mayors are responsible for and are solely responsible for public order in their municipality. This is very difficult for some mayors. We have provided the opportunity in the law to do something about this. A mayor cannot maintain public order in another municipality. For away matches within the Netherlands, the bill therefore makes it possible for a mayor to also impose a measure on behalf of another mayor. That is a very special option, but effective. The measure then applies to those involved in both municipalities.
For away matches outside the Netherlands, the KNVB can impose national stadium bans that apply to all football matches at home and abroad in which a Dutch professional football organization participates. The disruptor is therefore not allowed to enter the stadium at a foreign match. The criminal court can impose a reporting obligation and a location order on persons for all matches of a professional football club at home and abroad. This makes it effectively impossible for these people to travel out.
Finally, information exchange about supporters traveling to away matches takes place internationally between the National Football Information Points. Any hooligans traveling with you can be identified in time so that they are denied access to the stadium.
Messrs. Dijkhoff and Van Nispen asked how it now functions and how the collaboration is going. A mayor can impose an area ban on anyone who disrupts public order in his municipality, including a non-resident of the Netherlands. Information about supporters traveling to away matches takes place between the various National Football Information Points. Any traveling hooligans who are not allowed into the stadium and who the mayor does not wish to have in certain places in the municipality can be identified in a timely manner on the basis of this information and are stopped as soon as they enter the municipality. This exchange of information between the various police organizations of the European countries is going well. However, I know from experience that you should not underestimate this and that you should stay on top of it. That's why I say that.
Then there are a number of other questions. I will start with Ms Helder's questions about enforcement of the stadium bans.";0;0;0;0.0;0.0;0.0;Van Gijzel|||Dijkhoff|||Van Nispen;person|||person|||person;de regiegroep onder leiding van de heer Van Gijzel|||de heren Dijkhoff en Van Nispen vroegen daarover nog hoe het nu functioneert|||de heren Dijkhoff en Van Nispen vroegen daarover nog hoe het nu functioneert;neutral|||neutral|||neutral;;;;;;;response;The speaker explicitly states 'Ik heb daar uitvoerig op geantwoord' (I have answered that extensively), indicating a direct response to prior statements.;0.9;
{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': 'The speech consists of general questions without direct reference to previous statements or speakers.', 'confidence': 0.8}};0;18;0;h-tk-20142015-53-7;De heer Pechtold;D66;Wie doet het onderzoek? Wat is de reikwijdte van het onderzoek? Hoe luidt de onderzoeksopdracht?;2014-2015;11-2-2015;tk;handelingen;7 Inzet en capaciteit in de veiligheidsketen;https://zoek.officielebekendmakingen.nl/h-tk-20142015-53-7.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-53-7.xml;nr. 53, item 7;pechtold;Who does the research? What is the scope of the investigation? What is the research assignment?;0;0;0;0.0;0.0;0.0;;;;;;;;;;;independent;The speech consists of general questions without direct reference to previous statements or speakers.;0.8;
"{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': ""The speech presents the speaker's own arguments and responsibilities without directly addressing or responding to a previous speaker's statement."", 'confidence': 0.95}}";0;19;0;h-tk-20142015-58-20;Minister Kamp;VVD;Ik heb gezegd dat het mij zeer spijt wat zich heeft voorgedaan in Groningen. Verder heb ik gezegd dat alle partijen die bij de gaswinning betrokken waren, meer rekening hadden kunnen houden met de veiligheid van de mensen. Over het feit dat dat niet is gebeurd en over de effecten daarvan heb ik gezegd dat mij dat zeer spijt. Dat betreft dus alle betrokkenen bij de gaswinning. Ik vind het niet nodig om apart met de vinger naar de NAM of een andere instelling te wijzen. Ik denk dat ik me in de eerste plaats bewust moet zijn van de eigen verantwoordelijkheid van de minister van EZ en van het Nederlandse kabinet, op grond van de Mijnbouwwet en de mogelijkheden die wij hebben om onderzoek te laten doen en de NAM te beïnvloeden. Wij hebben onze eigen verantwoordelijkheid, maar ook anderen hebben hun verantwoordelijkheid. Ik heb over het geheel een uitspraak gedaan. Ik verwijs naar alles wat we nu aan het doen zijn of wat er nog wordt gedaan: de werkelijke schade ruimhartig en voor 100% vergoeden, een enorm programma opzetten voor de versterking van huizen en grote bedragen beschikbaar stellen voor de economie, de leefbaarheid, de waardevermeerdering, de nieuwbouw en alles wat daarmee samenhangt. Om daarbovenop nog te gaan filosoferen over aansprakelijkheid en dingen die hier niet onder zouden vallen, is niet aan mij. Ik moet ervoor zorgen dat alles wél is afgedekt. Als mensen van mening zijn dat dat niet zo is, hebben ze in ons land de mogelijkheid om naar de onafhankelijke rechter te gaan. Dan zullen we kijken wat daaruit komt.;2014-2015;3-3-2015;tk;handelingen;20 Rapport Onderzoeksraad Voor Veiligheid over het gasgebouw;https://zoek.officielebekendmakingen.nl/h-tk-20142015-58-20.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-58-20.xml;nr. 58, item 20;kamp;I said that I am very sorry for what happened in Groningen. I also said that all parties involved in gas extraction could have taken the safety of the people more into account. I said that I am very sorry about the fact that this did not happen and about the effects thereof. This therefore concerns everyone involved in gas extraction. I don't think it's necessary to point the finger at NAM or any other institution. I think that I must first of all be aware of the own responsibility of the Minister of Economic Affairs and the Dutch Cabinet, under the Mining Act and the possibilities we have to conduct research and influence the NAM. We have our own responsibility, but others also have their responsibility. I have made a statement about the whole thing. I refer to everything we are doing now or that is still being done: generously and 100% of the actual damage, setting up a huge program for strengthening houses and making large sums available for the economy, quality of life, increasing value, new construction and everything related to it. To further philosophize about liability and things that would not fall under this, is not for me. I have to make sure everything is covered. If people believe that this is not the case, they have the option in our country to go to an independent judge. Then we'll see what comes of it.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;independent;The speech presents the speaker's own arguments and responsibilities without directly addressing or responding to a previous speaker's statement.;0.95;
"{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': ""The speech presents policy-related statements without direct reference to a previous speaker's argument or specific political actors."", 'confidence': 0.95}}";0;20;0;h-tk-20142015-79-6;Mevrouw Van Veldhoven;D66;Er blijkt geen meerderheid voor het voorstel voor een meerderheidsdebat. Wij moeten hier snel over spreken, maar ik heb gisteren ook begrepen dat gaswinning bij Woerden voorlopig inderdaad niet aan de orde is. Als er toch nog vragen over leven, lijkt het mij wel belangrijk dat wij daarover zo snel mogelijk opheldering vragen en een en ander zo snel mogelijk betrekken bij een algemeen overleg. Vooralsnog dus geen steun voor een versnelling van het debat, omdat ik net heb gehoord, op basis van informatie van gisteren, dat het voorlopig in Woerden niet doorgaat.;2014-2015;22-4-2015;tk;handelingen;6 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20142015-79-6.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-79-6.xml;nr. 79, item 6;van van veldhoven;There appears to be no majority in favor of the proposal for a majority debate. We need to talk about this quickly, but I also understood yesterday that gas extraction near Woerden is indeed not an option for the time being. If there are still questions about this, I think it is important that we seek clarification as quickly as possible and include this in a general consultation as soon as possible. So for the time being there is no support for accelerating the debate, because I have just heard, based on information from yesterday, that it will not go ahead in Woerden for the time being.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;independent;The speech presents policy-related statements without direct reference to a previous speaker's argument or specific political actors.;0.95;
"{'mentions': [{'name': 'CDA', 'type': 'party', 'quote': 'Het CDA heeft gezegd dat het de doelstelling heel graag wil halen', 'mention_category': 'neutral'}, {'name': 'GroenLinks', 'type': 'party', 'quote': 'GroenLinks geen enkele motie van het CDA op dit punt heeft gesteund', 'mention_category': 'disagreeing'}], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': ""The speech presents a standalone argument about public support and party actions without directly referencing or responding to a previous speaker's statement."", 'confidence': 0.95}}";0;21;0;h-tk-20142015-108-11;Mevrouw Agnes Mulder;CDA;Het CDA heeft gezegd dat het de doelstelling heel graag wil halen, maar er is ook wel iets te zeggen over draagvlak. Daarvoor is een eerlijke verdeling van lusten en lasten nodig. Ik vind het heel jammer dat GroenLinks geen enkele motie van het CDA op dit punt heeft gesteund. Daarmee zou dat draagvlak namelijk wel gerealiseerd kunnen worden. Ja, ik vind het echt een gemiste kans van GroenLinks.;2014-2015;3-9-2015;tk;handelingen;11 Windmolens;https://zoek.officielebekendmakingen.nl/h-tk-20142015-108-11.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-108-11.xml;nr. 108, item 11;agnes mulder;The CDA has said that it really wants to achieve the target, but there is also something to be said about support. This requires a fair distribution of benefits and burdens. I think it is a great pity that GroenLinks has not supported any motion from the CDA on this point. This support could indeed be achieved. Yes, I really think it is a missed opportunity by GroenLinks.;0;0;0;0.0;0.0;0.0;CDA|||GroenLinks;party|||party;Het CDA heeft gezegd dat het de doelstelling heel graag wil halen|||GroenLinks geen enkele motie van het CDA op dit punt heeft gesteund;neutral|||disagreeing;;;;;;;independent;The speech presents a standalone argument about public support and party actions without directly referencing or responding to a previous speaker's statement.;0.95;
"{'mentions': [{'name': 'Schouw', 'type': 'person', 'quote': 'de heer Schouw', 'mention_category': 'neutral'}], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'response', 'justification': ""The speech directly addresses a question posed by 'de heer Schouw' in the previous exchange."", 'confidence': 0.9}}";0;22;0;h-tk-20142015-47-3;Staatssecretaris Dijksma;PvdA;Daarop ben ik toch echt in mijn inbreng zojuist uitgebreid ingegaan. Ik heb de Kamer uitgelegd dat er een wetsvoorstel naar de Kamer komt vanuit mijn positie in relatie tot de volksgezondheid. Ik heb uitgelegd dat het kabinet, op verzoek van in dit geval de provincie Brabant, nu bezig is om daar via de Crisis- en herstelwet en het experimenteerartikel provincies meer ruimte te geven, in dit geval aan Brabant. Dat was het antwoord op de vraag van de heer Schouw.;2014-2015;28-1-2015;tk;handelingen;3 Bouw van een megastal in Grubbenvorst;https://zoek.officielebekendmakingen.nl/h-tk-20142015-47-3.html;https://zoek.officielebekendmakingen.nl/h-tk-20142015-47-3.xml;nr. 47, item 3;dijksma;I actually went into detail about this in my contribution just now. I have explained to the House that a bill is coming to the House based on my position in relation to public health. I explained that the cabinet, at the request of the province of Brabant in this case, is now working to give provinces more space through the Crisis and Recovery Act and the experimental article, in this case to Brabant. That was the answer to Mr Schouw's question.;0;0;0;0.0;0.0;0.0;Schouw;person;de heer Schouw;neutral;;;;;;;response;The speech directly addresses a question posed by 'de heer Schouw' in the previous exchange.;0.9;
